_id,student_id,university_id,year,semester,modality,status,start_date,end_date,comments
1537,123321,86,2021,1,ELAP,En curso,2020-03-16,2021-11-05,Positive art control item hit. Professional gun its less space. Former thousand finally her sea present indicate. Positive democratic involve service teach.
1538,21007,85,2011,2,Visitante,Cancelada,2020-03-16,2021-11-05,National produce particular face often similar practice start. Hour information trip key detail interest. Buy let away group assume least realize. Present body wait six during vote.
1539,22230,96,2013,1,Convenio,Cancelada,2020-03-16,2021-11-05,"Notice class everybody seek think though likely.
Base sign maintain. Policy serve term give especially.
Quickly hot hair. Than in success Congress member analysis. Pretty continue card discover key."
1540,21451,95,2017,2,Beca,Finalizada,2020-03-16,2021-11-05,"Owner weight field. Close maintain subject. Kitchen we nation.
Concern clear us beautiful. Century ever what lawyer central. Land father glass sister leg cut discuss design."
1541,17228,80,2000,1,Convenio,Cancelada,2020-03-16,2021-11-05,Current produce finish tonight meet particularly care ahead. Movie site trip your organization green.
1542,19659,100,2006,2,Beca,Cancelada,2020-03-16,2021-11-05,"Often after movement individual ground whatever. Well fish collection letter.
Choose cold others result poor. Amount hold manager exist. Pretty sea rather lot magazine along industry draw."
1543,21774,88,2011,1,ELAP,Finalizada,2020-03-16,2021-11-05,"As mouth old Republican upon positive finally eat. Require old structure draw.
Everyone to floor interview hundred music. Maybe challenge work probably result. Big television agent base."
1544,17423,111,2019,2,Visitante,Finalizada,2020-03-16,2021-11-05,Rock identify book data. Talk compare factor process however dog station forward. North here west guess election push.
1545,19136,96,2003,1,Convenio,Finalizada,2020-03-16,2021-11-05,Order upon she listen occur read. According north business probably seven. Behind send democratic station former forward. Both our hospital mention kid.
1546,20460,103,2023,2,Beca,Cancelada,2020-03-16,2021-11-05,"Budget teach region address member key.
Book out energy. Most project nice describe less. But whose right institution simple direction.
Last someone brother left heart set minute."
1547,20390,87,2009,2,Beca,Cancelada,2020-03-16,2021-11-05,"Owner current call first maintain check science. Might drive part win establish remember listen staff. Team much generation support social add.
Down color box."
1548,191511,100,2006,2,Visitante,En curso,2020-03-16,2021-11-05,"Car feel his west. Rise always continue ago finish. Hard break dog help no.
Realize police hot live green loss. Few magazine or try camera under."
1549,19123,83,2000,1,Beca,Finalizada,2020-03-16,2021-11-05,"Television season month away share room clear answer. Memory office reach no.
Can dinner serve man. Lose at media receive cell. Without establish their industry despite wrong central activity."
1550,20891,114,2010,1,Convenio,Cancelada,2020-03-16,2021-11-05,"Hotel I per wonder together television. One argue letter attack magazine hope receive.
Parent start often also citizen close. Performance development late gun fact."
1551,19915,104,2007,1,Convenio,En curso,2020-03-16,2021-11-05,"Affect learn at. Fish anyone gas western on.
Throughout could worry use note make. Message cup career marriage staff. Beautiful at relate economic range kid."
1552,20180,113,2018,1,Beca,Cancelada,2020-03-16,2021-11-05,"Member rock today west population especially. Ok because moment several seven. Against degree concern large.
Wish half yeah simply miss while security. Big religious lawyer certainly easy past."
1553,20193,112,2024,1,Visitante,En curso,2020-03-16,2021-11-05,"Idea mother I always conference public whatever. Left sometimes though he.
Grow forward reason level mention some. Remain local do hand."
1554,18624,88,2001,2,ELAP,Finalizada,2020-03-16,2021-11-05,"We often position.
Bring subject PM view grow claim series. Care tell report wear. Stock action minute step suddenly board.
Contain whose box increase pass still particular."
1555,19157,118,2018,2,Convenio,Finalizada,2020-03-16,2021-11-05,Member election son water marriage. Sister generation moment couple next. Read executive behind.
1556,21025,99,2023,2,ELAP,En curso,2020-03-16,2021-11-05,More show somebody money. Address say stand keep a. Land family measure travel writer figure television.
1557,18183,85,2004,2,Visitante,Cancelada,2020-03-16,2021-11-05,"Notice very moment economic any huge. Special brother town idea.
Debate source change. Two professor build painting book future base. Ground leader loss rule ahead."
1558,20175,87,2002,2,Beca,En curso,2020-03-16,2021-11-05,Ground later over next risk skill. Professor ask within left present music letter mother. Heavy condition little figure grow industry.
1559,19183,110,2020,1,Visitante,En curso,2020-03-16,2021-11-05,"Edge finally region agree. Affect likely impact capital impact. Move eye buy piece.
Mission one quickly concern. Quickly national human at measure."
1560,19123,119,2002,2,Visitante,En curso,2020-03-16,2021-11-05,Party size step buy weight bed. Later much recognize move another tax college. Seat issue significant business.
1561,19105,111,2001,2,ELAP,Cancelada,2020-03-16,2021-11-05,Research both factor anyone may former. Particularly stop kid say current either worry. Camera network agree shoulder see usually attorney.
1562,18624,106,2009,1,ELAP,En curso,2020-03-16,2021-11-05,"Particularly size role yard course buy cold. Shake able summer certain list issue election.
Either skin character among plant. Eat put whether program site. Difficult arm really minute customer."
1563,22892,104,2017,2,Convenio,En curso,2020-03-16,2021-11-05,"Condition both rule mission box who. Local car feeling find range fund agency.
No PM blood. Wonder next space whose fight part."
1564,191585,118,2003,1,ELAP,En curso,2020-03-16,2021-11-05,Be again room follow artist worker. Plant financial field soon. Almost white guy finally individual against edge interest.
1565,20333,100,2000,2,Convenio,Cancelada,2020-03-16,2021-11-05,"Dark clearly page sure teach little offer. Outside research family guess early about. Five manage fast school source.
Often trouble color good tonight tough color."
1566,21007,110,2018,2,Visitante,En curso,2020-03-16,2021-11-05,"Down wind explain serious that point again. Nation theory call must range college.
Amount visit drug news director window somebody. Size style pay type perform. Friend as law read so short."
1567,201622,101,2001,1,ELAP,Cancelada,2020-03-16,2021-11-05,Machine director hospital minute. Tonight away question whether continue.
1568,191511,113,2015,2,Visitante,En curso,2020-03-16,2021-11-05,"Take imagine plan the figure. Their whose camera black agency analysis ask difference. Cover chance including will deep.
Must trouble need rate support. Southern relate current more."
1569,20180,83,2009,1,Beca,Cancelada,2020-03-16,2021-11-05,"Beyond course can.
Able professional traditional oil medical former. Right wear per mission among. Side long president deep.
Work fish second to enough wrong hand. Business arrive walk paper."
1570,21542,113,2018,2,Convenio,En curso,2020-03-16,2021-11-05,Population tough too shake time nice above. Protect movie expert same season. Usually sell ten share focus.
1571,21580,128,2013,2,Visitante,En curso,2020-03-16,2021-11-05,Ready help late teach. Best example where important course decade against. Loss new report ten environmental by.
1572,21418,119,2023,2,Visitante,En curso,2020-03-16,2021-11-05,"West day might team. Family information fast.
Hear film vote simply need option. Five event traditional adult. Game sister current range generation night management."
1573,1111,100,2015,1,Visitante,Finalizada,2020-03-16,2021-11-05,Hot either maybe perhaps. Better leader chair military simple wish many. Memory care grow along this including across.
1574,20069,116,2013,1,Convenio,Cancelada,2020-03-16,2021-11-05,Authority space lead. Wide life major benefit message fish. Fly table color hold include safe boy method.
1575,22449,77,2001,2,Beca,Finalizada,2020-03-16,2021-11-05,Major remember worker state her. Option summer speech determine drop color year. Forward important catch technology mention strong believe.
1576,19051,117,2022,1,ELAP,Finalizada,2020-03-16,2021-11-05,"Decision offer success quality happy great. Image loss certain window memory. Increase institution word.
Care too current wear. Place magazine miss shoulder agreement instead probably time."
1577,21068,82,2009,1,ELAP,Finalizada,2020-03-16,2021-11-05,Administration table machine change listen our. Certain month kitchen message. Style trip though various ball responsibility name read.
1578,20522,90,2024,1,Convenio,Cancelada,2020-03-16,2021-11-05,"Serious activity near south black.
Late age general she run. Machine party firm attorney detail.
Wife particular somebody stuff town determine middle. None position defense sing reach make positive."
1579,123321,121,2024,1,Beca,En curso,2020-03-16,2021-11-05,House minute something major officer current list. Religious maybe letter into need though anything.
1580,19190,110,2007,1,Beca,Finalizada,2020-03-16,2021-11-05,"Than parent less yeah reduce voice sure. Send learn world later.
Ago growth sit good. Interview state power performance ground cause might."
1581,1111,77,2004,1,Convenio,En curso,2020-03-16,2021-11-05,"Memory white difference church lose plant notice. Explain drop risk glass.
Meeting successful toward long change respond old. Down national leg case."
1582,20390,88,2005,1,ELAP,Finalizada,2020-03-16,2021-11-05,Have degree perform live her foreign culture. She fund nearly read including election growth. Bar continue available happen happy foot we. Citizen eat rich inside.
1583,191585,77,2004,1,Visitante,Finalizada,2020-03-16,2021-11-05,"Pattern region during financial. Find provide only while.
Although know memory former PM wide candidate. Want baby Democrat film in choice increase. Situation blue physical claim kitchen."
1584,18251,85,2003,2,ELAP,Cancelada,2020-03-16,2021-11-05,Community along skill sea quickly. Good represent give south century. Voice collection its three national. Professional answer set drive.
1585,19157,119,2006,2,ELAP,Cancelada,2020-03-16,2021-11-05,"Now article act science.
Generation alone drive start west paper. Unit third realize each.
Space piece find share contain officer. Partner language visit employee down personal."
1586,21068,104,2014,1,ELAP,Finalizada,2020-03-16,2021-11-05,"Answer apply life color administration election. Specific garden air someone if.
Way good quality reveal the international expert. Road practice outside adult line economic."
